,title,stars,date,r_title,text
10,Shrek,10,16 November 2005,The greatest fairy tale never told.,"Shrek is an awesome movie! Based in the ordinary fairy tales,the main thing here is to break the rules and the enchantment of those stories and show it all in a different way; Why the prince needs to be so perfect? Why the princess needs to be so beautiful?Why they need to live in a perfect castle?Why can't the royals be problematic? All of these answers are more than answered in Shrek. By the way, this is a movie with lots of humor. :)So, be prepare to laugh. (Donkey is annoying, but the biggest part of the fun comes from him!)Ps: All the cast is great as well. I already know Eddie Murphy's and Mike's(Myers)abilities as comedians,but I could never imagine that Cameron Diaz could be so perfect to do Fiona! Her voice is really cute, and I really cannot imagine a better one for Fiona ,than Cameron Diaz 's voice!"
11,Shrek,,20 May 2001,A new Green Giant for a new millenium,"Shrek (Michael Myers)  is an ogre who lives in a swamp by himself.  He wants to be by himself because he is very insecure about his looks and the way he's perceived.  Meanwhile, in the kingdom of Farquaad, many of the fairy tale characters that we all know and love including the three little pigs, the big bad wolf, fairies, the three bears and snow white are being banished. On the roster to be banished is one talking donkey by the name of....well, Donkey (Eddie Murphy). Donkey becomes a sweet and hilarious thorn in the side of Shrek.  While eating, Shrek is horrified when his swamp is disturbed by the banished fairytale creatures, at the hands of  Lord Farquaad (John Lithgow). Shrek learns that in order to get his swamp back, he has to talk to Lord Farquaad.   Meanwhile, Farquaad keeps one treasured fairytale item, the magic mirror from Snow White, for himself. He uses it to find himself a princess. The dialogue between he and the mirror is hilarious because it switches to an episode of the dating game with the mirror giving him three choices: Cinderella, Snow ""She lives with seven men, but she's not easy"" White  and Princess Fiona. The knights in full armor coach the prince to choose princess number three, the lovely Princess Fiona ( Cameron Diaz). Fiona is locked in a tower that is protected by a female dragon. When Shrek finally reaches the kingdom o' Farquaad, he is thrown in a WWF wrestling parody that is hilarious. Recognizing his strength, Lord Farquaad makes a deal with the ogre: get me the girl and I will give you the swamp back. Shrek accepts the deal and begins his journey with Donkey in tow.Shrek is a very clever film on many levels. It's a fairytale in every sense of the word. Listen to the way the lines are written, the way the characters speak, the way the story flows. The guys at Dream Works did a good job with this in that you could close your eyes and the dialogue flows as though you're having a story read to you. What makes this movie clever is the fact that it's a fairytale that spoofs fairytales. For example, in most fairytales, the prince is a tall, dark, handsome, kind and dashing man that isn't complete until he finds his one true love to give his heart to.  Yet Lord Farquaad is very short, sort of pale, not attractive, very evil, and lacking in the dashing department. Even his name is awkward in that he calls himself a lord when he is just a prince. In most fairytales, the princess is a beautiful, fragile, dainty and submissive young lady. That isn't the case with our Princess Fiona. She's an up front talkative young lady that kicks butt in a hilarious Matrix parody. The fairytale characters, unlike their particular stories, are at a dead end. Their stories can't end because they have no where to go.Shrek is a pure stroke of genius. It's campy for the kids and sarcastic and hilarious for the adults. It has a voice ( which a lot of movies forget to include in the recipe these days ) in that it preaches the age-old adage that you shouldn't judge a book by its cover.  From a technical aspect, the movie pushes the technological envelope. While watching the film and watching Shrek and the other characters move and frown, I was quickly thrown back to the time I saw Disney's Dinosaurs. You will notice a lot of the same computer animation (deep canvas) used in this movie. As for the voice-over work, the best of the best were assembled.  At first, I didn't like Mike Myers' voice or Scottish accent at all. It didn't it fit the look of the ogre that was created or the ogre we know from past fairytales. Then I realized that's what the guys at Dream Works were trying to do. They wanted an ogre that no one knew someone you would have to get to know. Once you get to know him, Shrek is very  likable.  His story is one that has the power to create sequels and spinoffs. The movie has been in the making for a long time.  It was reported that Chris Farley was originally intended to voice the  ogre. Never the less it is truly a great movie."
12,Shrek,5,12 June 2004,Wonderfully irreverent family film with lots of laughs,"The filmmakers obviously have some irreverence regarding Disney, and it's about time I say. Especially with the rather un-Disneylike behavior the studio has engaged in for the past dozen or so years. The anti Disney jokes are so much fun (our favorite is the ""small world"" parody!). I have to wonder what DULOC means! I have listened to the commentary on the DVD, done Google searches, looked through the trivia on IMDb, all to no avail. I wonder what the big secret is. Anyway, this is a family favorite of ours. The jokes may go over the heads of small children, but they will still enjoy the animation. The music is fantastic. My teenager even bought the soundtrack to it."
13,Shrek,2,4 December 2002,Lame film that depends on audience familiarity with earlier classics of the genre,"I feel like one of the few people in the world who was not impressed by SHREK.  Its characters were predictable (for an animated film made in America in 2001), its humor was of the bathroom variety, and its situations, like the one where the donkey teams up with the ogre to rescue the princess, appeared forced and contrived.  The music was good, at least.
   The worst criticism I have of the film is that it relies very heavily upon audience familiarity with the conventions in Disney films like CINDERELLA, SNOW WHITE AND THE SEVEN DWARFS, and even other non-film Disney properties like Disneyland. I got bored with the movie after only 45 minutes, and decided I had better things to do with my time. 
   I much prefer a stand-alone animated comedy. ICE AGE is a good example."
14,Shrek,4,29 June 2002,Top 250?  Not hardly.  Let's have some PERSPECTIVE!,"Film was OK.  But there was ZERO acting (one of the ingredients of good film).  There was ZERO direction, the plot was stock, the talent was all in computer CGI.  Eventually we will all be replaced by computers, does that mean that art starts first?  This film does not deserve being in the top 250 films, saying otherwise does great discredit to actors, directors, and screenwriters everywhere.  It was CUTE, but let's not get carried away. Get out more and see some CINEMA, people!"
15,Shrek,4,4 March 2002,Is there a silent version ?,"Fabulous animation, but utterly destroyed for me by Murphy's incessant unfunny rantings & Myer's appalling 'Scottish' accent. So bad that I chose to watch the DVD with the French soundtrack. Myers is obviously a graduate of the van Dyke school of accents."
16,Shrek,3,13 December 2001,"Inexplicably popular, lowbrow hamimation.","Shrek is, according to the majority of the IMDB, a far better movie than Pixar's recent Monsters, Inc.Despite this, I still hold out hope for humanity. A spiritless, meagre-plotted exercise in digital imagery, ""Shrek"" makes its strength on fart jokes and a throwaway message about ""inner beauty"". The only saving grace Shrek sports is Eddie Murphy's spirited, laugh-out-loud Donkey; unless, of course, you've seen ""Mulan"", in which he made much the same appearance. Then again, I laughed at ""Mulan"" as well.Comparisons with Monsters Inc. are inevitable, but nearly impossible to make, given the drastically different drives displayed in each film. Monsters Inc., for its failings, is, like all other Pixar works, plot- and character-driven, concerning itself with a strong story first and digital spectacle second. Shrek is driven by spectacle, with the plot and character development running a distant second. All in all, not worth the $7.50 it cost to see in a theater."
17,Shrek,3,30 May 2001,how very disappointing....,"Total lack of creativity and originality causes this cartoon to fall flat, despite the strong cast doing voices. Animation was typical computer based style, nothing stellar.The story was straightforward, with no conflict, or suspense to hold interest. A very disappointing movie experience."
18,Shrek,,7 September 2007,"The story of an Ogre, a Princess and a Donkey","Everything about 'Shrek' has probably already been said but here's my little comment. 'Shrek' is definitely one of the most enjoyable flicks. There has been tremendous work put in the animation process. Yet, the makers haven't given the screenplay any less considerations and we are told a heartwarming but relevant story. Though the characters of Shrek, Fiona and Donkey are original (maybe Donkey is from the Musicians of Bremen?), we also meet various fairy tale characters spoofed into the screenplay providing us several hilarious moments.Among the voice talents, Eddie Murphy steals the show with his loud, expressive and vivacious voice. He also gets the best lines. No wonder Donkey remains the favorite character. Mike Myers is adequate. However, he doesn't seem to get the accent right all the time. Cameron Diaz is good and John Lithgow does his part very well.I consider the soundtrack a must-buy. It boasts of a compilation of famous song that fairly contribute to the screenplay as background score. The writers deserve more credit for providing those memorable hilarious moments such as Fiona singing with the bird, Donkey and Dragon's affair, the snake and frog balloons and numerous other sketches.However, on the downside, there are a few plot holes e.g. Dragon's attraction towards Donkey isn't explained and why does Lord Farquaad torture the Gingerbread man? How would the Gingerbread man know about the others? Yet, the main plot of Fiona and Shrek mostly makes up for this flaw.Without any doubt, 'Shrek' is one of the best family flicks of recent time. Kids will love the colours and the fairy tale characters and grown-ups will love the witty dialogues and intelligent humour and most would love the story."
19,Shrek,3,4 July 2005,"Cynical, hateful, topical.","While many praise ""Shrek"" as clever for adults and charming for children, keep in mind the extremely long-lasting appeal of classic animation such as ""Snow White and the Seven Dwarfs,"" ""Bambi,"" ""Fantasia,"" and ""Sleeping Beauty,"" based on timeless tales and hung out to dry by this film. Those movies, did not become timeless because they were funny parodies, or had fart jokes, or projected a sarcastic yuppie outlook onto more innocent, hopeful ideals. As such, this film will be forgotten in twenty years, just like more topical children's' films from twenty or more years ago, like ""The Computer Wore Tennis Shoes,"" ""WarGames,"" and ""Cloak and Dagger"" have been all but forgotten. Nothing this mean lasts forever."
20,Shrek,9,26 January 2005,"Beautifully computer-animated fairy tale: a gentle morality play, very skillfully done.","I'm an old dude, 75 to be exact, and in my working days I was everything from a mainframe programmer to a HiTech startup Tech Admin. This sentence is here only to show why I am interested in the productions of Dreamworks and, of course, Pixar. Coming from a computer background permits me to be very, very impressed with the wonderful skill and creativity that go into making movies such as Shreck.Now then: The movie itself is marvelous! The characters are gentle and funny; there is no gratuitous violence; there are innuendos, of course, but skillfully done in a way that the ""libretto"" if you will can be ""read"" at least two levels. The story line itself is charming, and the ending is a real, nifty surprise!I add here that I've watched this with my younger G_Kids, who loved it; and also with my bride of fifty years, who loved it.It is in all ways in a class with the best that Mr. Jobs has so far produced, which is saying a great deal.HIGHLY recommended as good, funny, charming entertainment for a whole bunch of ages.Nick Fortis Los Altos California"
21,Shrek,6,9 July 2004,Overrated but not too bad,"I really don't think much of this over-popular computerised film. It is vulgar and unfunny most of the time. But there are enough gags here to keep this film going at a steady and mildly enjoyable pace. Also, Eddie Murphey is in top form as Donkey, Mike Myers provides a passable Scottish accent for Shrek, and Cameron Diaz suits her part too. But if you are looking for good computer animation films then turn to Pixar. A thing which makes me dislike this film more is the fact that at the oscar ceremony a couple of years ago, it beat Pixar's ""Monsters, inc."" for the oscar for best animated film. ""Shrek"" isn't awful, but I get a bit bored after a while of watching a grumpy ogre farting and burping his way into the hearts of audiences around the world. 6/10"
22,Shrek,8,5 August 2006,These Animation Movies Of The 21st Century Keep Getting Better,"I enjoyed this first and second times I saw it and that was enough. By then, the second film came out and I preferred that one over this. My only complaint about this movie was Eddie Murphy's character yakking incessantly. It gets on your nerves after awhile. Give it a rest, Eddie!The rest of the characters and the film are strictly fun and combination of kids' innocence and some adult humor (which hopefully goes over the heads of kids). Mike Myers' Scottish accent on the lead character ""Shrek"" is just right. The characters mouthed by Cameron Diaz and John Lithgow did little for me. This is mainly Myers and Murphy's show.The colors in this animated film are beautiful, spectacular at times. It's just state- of-the-art artwork. The screen sometimes is filled with so many things - especially when all the fairy tale characters are pictured at once - that it's hard to focus on just one. There are lots of extras on the two-disc DVD set, too.If you liked this, check out the sequel, because it's even better."
23,Shrek,6,28 September 2008,A lovable ogre and his donkey friend steal the show...,"SHREK is probably more fun for adults than children, especially if you can recognize all the twisted elements derived from a whole flock of Disney films or Grimm's Fairy Tales.The humor is clever, although sometimes crude, and the animation has a 3D look with some very clever special effects, especially for the scene of the fire-breathing dragon chasing Shrek, the donkey and the princess across a rickety bridge over a pit of lava.The spirit of fun is more evident than ever in the Robin Hood sequence with the Merry Men bursting into song and dance.Of course, all the voices are expertly done by people like MIKE MEYERS, JOHN LITHGOW, CAMERON DIAZ and EDDIE MURPHY, none of them sounding conspicuously like their real-life selves except for Murphy.Personally, I still prefer hand drawn animation over all this computer generated stuff, so I'm not the most unbiased person to review this sort of animated film.Summing up: Funny with an odd sort of charm but terribly overrated by today's generation of moviegoers."
24,Shrek,,8 March 2004,Shrek is not just another Fairy Tale,"Shrek is an animated film that is original, funny and has an upbeat soundtrack.  The main characters are an Ogre named Shrek and a talking donkey.  Shrek (Mike Meyers) and his uninvited sidekick, donkey (Eddie Murphy) set out to rescue a princess. The princess has been locked in a castle which is guarded by a fire eating dragon.  Shrek was sent on this mission by Lord Farquaad, a very short and evil man.  Lord Farquaad is determined to become king and chose this beautiful princess to marry to achieve his goal.  Shrek agrees to rescue the princess to get his land back from the evil Lord Farquaad.  Donkey tags along because he has nowhere else to go.   Donkey has an unlikely love interest, which will play a major role at the end of the movie. Shrek holds our attention even if the plot sounds old.  Once the princess is rescued, the movie plot changes from a standard fairy tale to a whole new idea.  On the way back to Lord Farquaad's castle, donkey discovers an unsettling secret about the princess and promises not to tell.  Of course, the princess falls in love with Shrek, but that is not the secret. The princess's secret is the moral of the story and makes a good ending.Shrek is an enjoyable movie.  It has adult humor, but don't worry, young kids will not understand it.  The one liners are very funny.  The music is great.  The characters are unique and fun to watch.    Don't leave the movie before the credits roll, the fairy tale characters do an excellent version of an old Monkee's song."
25,Shrek,3,24 May 2001,passionless pastiche of pop-culture,"I did laugh several times during the movie. Yet some of the times I did, I could at the same time not suppress a feeling of uneasiness on account of the children sitting (and laughing) behind me. The jokes I am talking about were bordering on tastelessness and morbidity. Wiping one's behind  seems to be a major motif in the movie, but that should perhaps be expected from Myers (whom I do enjoy in films designed for a mature audience). Yet exploding birds and inflated frogs are something I do not want my eventual children to see. Certainly the tips-of-the-hat, as for example to every fairy-tale I have ever heard, are funny, but that is all that the film consists of. There is no originality, all is a spin-off or spoof. The dialogues between the donkey and Shrek are funny if you are five years old and haven't seen Mulan (there Eddie Murphy lends his voice to the same side-kick character, the little dragon, where his now cliche joke slang had far more intelligence and originality), Aladdin or Hercules. Same old jokes, and even triter for the repetition. The only times I laughed were the above mentioned instances of risque tastelessness a la There's Something About Mary; I am not contradicting myself here, all I said was that they are absolutely unfit for an audience of children. Shrek is certainly a mirror unto our American Culture. Pro-wrestling, hip-hop slang and Myers' fake British accent a la mode, theme park parking lots and pop songs. All that assembled in a better-than-life digital pastiche, voila. More money for DreamWorks. They have the technology but lack the creativity. They have the precision but lack all passion. I felt curiously empty after the movie. And since when are the voices behind the animations so important that their names are all you see on the movie posters?"
