,title,stars,date,r_title,text
39,Shrek Forever After,4,24 May 2010,Oscar? Most likely NOT!,"Firstly, let's get straight to the review. THE MOVIE was dull. What've they done. They ruined a great franchise. From the classic Shrek; to this little rubbish movie. The movie is just a joke, the animation is great but the story plot is wrong. It doesn't even follow the time line of the other Shrek. The voice of Ruplestukins was great, his voice screeched which made me WOW. The movie should thank the voice cover. Sorry i have no idea who. Shrek Shrek Shrek, its just a disgrace, the movie was so bad; i slept through the last part. Not trying to insult that much but. Shrek Forever delivers with the great animations and voice, But the bad story and dialogue. Will they make the Oscars. Probably Not. i would be surprised if they even got a animation3.6/10 Sorry shrek fans-. You won't like this one."
40,Shrek Forever After,10,3 June 2010,the third best Shrek,I am so happy that i finally got to see this shrek forever after... I loved all the shreks... The third one of shrek is a favorite and this one is my second favorite... I loved Shrek the most because he seems friendly and he also seems nice and he seems like a nice guy. I love the donkey also........ I think the Donkey is so funny... I love the Cat he is so funny.... I wish they would make another Shrek i wish this wasn't the last Shrek.. I hope to get this Shrek on DVD. I am interested in seeing the special effects on DVD of Shrek Forever after and to see the deleted scenes.. I love Eddie Murphy in this he is so funny as the Donkey. I think he was the best person to play the donkey. I think Mike Myers is so good as Shrek he deserves a round of applause.
41,Shrek Forever After,8,24 May 2010,Love It.,"Our family loved this Shrek. In fact, we liked it better than Shrek The Third. The kids enjoyed the new characters, and the fact that it was a little bit darker. We liked the way the story was constructed. Everyone in our movie Theatre applauded and said they enjoyed it. We have enjoyed all the Shrek movies, and think it ended the way it should of. I really don't have anything more to say, but for some reason I am not allowed to post anything unless it is a minium of 10 lines. I can't even imagine having ten lines worth of anything to say about a movie, I am not a critic, just a movie goer, and I definitely do not read the supposedly professional critics opinions. Their A's are usually my bombs."
42,Shrek Forever After,7,25 July 2010,Wolfie... do you have a wig that signifies that I'm pretty content?,"I should perhaps say right off the bat that I did not catch the third one(I love the original, and I like the second a lot). Everything I heard about it indicated that it was crap, so I skipped it. I'll be honest and say that this didn't grab my attention. At first, I wasn't going to go to the theater for it(I don't often go out of my way to watch anything animated, anyway). People told me it was worth it(if they weren't necessarily ecstatic about it), and the rating is decent on here. I'm glad I went. First off, the 3D is great, it doesn't get gimmicky so often that it's bothersome and it is an overall pleasant viewing experience. I would definitely say to go for that version. There is flight and similar things, as well as build-up of atmosphere, establishment of tone, etc. where it adds that extra layer, and these are quite effective. You feel like you're along for the ride, never overwhelmed and certainly not bored. The drama works throughout. When this goes for getting us emotionally involved, it nails it. It is exciting when it means to be. Sweet, not sappy, when that is appropriate. The relationship between Shrek and Fiona just works. You may already know the plot. It's your basic It's A Wonderful Life concept, one of the popular ideas(having appeared in a ton of shows with relatively little alteration to it), where our favorite ogre is suddenly in a world where he doesn't exist, and thus no one recognizes him. Overall, it's predictable, but there are surprises along the way, and it's not dull at any point. The comedy works two times out of three, and relatively seldom does anything fall embarrassingly flat on its face(there are some forced ones, mind you), if it isn't uproarious laughter that often. It's about as you'd expect, with cleverness and verbal material, plays on words, silliness, the occasional gross-out gag or anachronism joke, popular in many of these, I guess since Aladdin. The cast returns, and the new ones are good(first time I've found Robinson amusing, though it is also my first real exposure to him, other than trailers and interviews, where he leaves me cringing), if it is criminal to give Jane Lynch, and, to a lesser extent, Kathy Griffin, so few lines! We meet a handful of new characters(including one or two memorable ones) as familiar ones are pushed into the background. This is a nice way to end the series. I don't think there is anywhere interesting left to go(and if they write in more Faustian deals surrounding if Fiona is rescued from the keep or not, I demand that they file creative bankruptcy). To anyone else who may be cautious because this is done by the director of Deuce Bigalow and Surviving Christmas(which I hear is horrible; the novel's fine), don't worry. This is actually less dirty than the 2nd one. There is a bit of cartoon violence and a little mild language in this. I recommend this to fans of the first two who want a dependable closing chapter. 7/10"
43,Shrek Forever After,8,6 June 2010,Way better than I expected,"I really liked the first Shrek. I usually don't like crude humor, so the second and third weren't for me as it seemed crude humor was the goal.This fourth one was better is the second best in my opinion, after the first one.I feel like I can take anybody to it and recommend it to anybody without being embarrassed.The movie had a good theme, it was good fun, and I laughed plenty.Rumpelstiltskin was a rather comical bad guy and his witches made some nice pawns for the ogres to beat up on."
44,Shrek Forever After,8,4 June 2010,Shrek Gets It Right,"""Shrek Forever After"" is actually a return to the engaging storytelling of the first and second movies. Granted the story by Josh Kalusner and Darren Lemke is a take on ""It's a Wonderful Life""not entirely original. Shrek 4 is better than the last sequel and not a great as the first two movies. It is about falling in love all over again. So I was on board with that. Eddie Murphy is hysterical returning as Donkey. Mike Myers and Cameron Diaz also give their best in this clumsy sweet story. Director Mike Mitchell does a great job of capping the pop culture gagssome of the hip-hop Pied Piper jokes are inspired. Eddie Murphy is amazing with his renditions of retro classics.In ""Forever After"" Shrek (Myers) has become disenchanted with domestic life and the tedious routine. Life is goodhe has a loving wife and 3 beautiful ogre kids. However, Shrek flips out at the 1 year Birthday party for his kids. He misses the days when he was the feared ogre. Fiona (Diaz) tells Shrek, ""You have everything. You're the only one who doesn't see it."" Rashly Shrek signs a deal with Rumpelstiltskin (funny Walt Dohrn) where he trades a day in his life so that he can spend a day as the feared Ogre. However, the forfeit day is the day he was born.Shrek soon realizes what has happened. Fortunately, Donkey (Murphy), who doesn't know Shrek in this alternate universe, points out there is a loop hole. Shrek discovers that since he never rescued his beloved Fiona from the Dragon Castle, she rescued herself and has reinvented herself as the Valkyrie ogre leading the resistance against the tyranny of Rumpelstiltskin. Fiona has no idea who Shrek is. Can Shrek and Fiona fall in love all over again? There is a hysterical ""rock-um sock-um"" robots fight scene with both. At the story arc Shrek confesses to Fiona that ""The best part of the day was that I got to fall in love with you all over again."" ""Shrek Forever After"" gets it right in the end. And is really worth seeing."
45,Shrek Forever After,8,30 May 2010,A Welcome Surprise,"While ""Shrek Forever After"" may not recapture the biting wit and comedy of the original, it may just have the strongest story of the series.I think we can all agree that the third instalment of the Shrek series was mailed-in, and while there was a surprisingly good Christmas special last year, I wasn't holding out much hope for this film.As a mid-40s dad myself, I had no problem relating to the setup, that Shrek had become mired in the routine of family life and had started to question the choices he's made. After a birthday party outburst, he's offered a deal by Rumplestiltskin that give him a chance to be the feared, powerful ogre he was in younger days.Of course, there's a catch, and Shrek finds himself with the opportunity to see a world where he'd never been born a la Frank Capra. Sure, it's been done before, but the script uses the conceit well and the creative choices generally make sense.No, ""Shrek Forever After"" isn't as funny as the original ""Shrek"" (but what is?), but it's the story that's more important in this one anyway.Dreamworks has said this will be the last ""Shrek"", and it's a high note to end the series. Surely, we'll see more TV specials, and perhaps a spin off or two, but it's nice to see the writers do something worthwhile with these characters."
46,Shrek Forever After,1,21 September 2010,The worst film of 2010 so far,"As much as I loved the other 3 but this was like watching Cinderella III: A twist in time it was so bad. Shrek is now a family man but there is one thing that he misses the most,being a grumpy ogre again so what happens a ugly man named Raspunkin makes a deal with him and suddenly he ends up being in an alternative version of Far Far Away. Now Shrek must find Fiona and make her kiss him or else he will be gone forever. The charcthers were boring,Eddie Murphy wasn't interesting as Donkey anymore and it just wasn't good enough as I would have thought. Some things have being bugging me about this film like why isn't Fiona not a human and why is Puss in Boots a household cat. This and Spiderman 3 is crap. Not worth watching and avoid at all costs."
47,Shrek Forever After,7,26 July 2010,Be careful what you wish for,"Being the fourth part in the series the characters are well known by now: Shrek the Ogre is bored. He's not completely happy in his life, being locked between a loving wife and three kids, as well as friends with their families. Shrek wants to live again, wants to be a real ogre again. Lucky for him, there's someone that can help him with just that.Following up on three previous films - that have been gradually getting worse - this fourth film was expected to be the lowest point in the sequence. It fails to live up to that expectancy - IMO it's better than the 2nd and 3rd part added together (and only slightly worse than the 1st). The story plays out rather nicely, using (again) several fairy tale characters and their tricks and treats to set for a rolling story and a mission that needs solving before the world ends.The animation is great, I especially liked the ogre village. The 3D addition is pretty good as well - there are a few scenes that are clearly designed for 3D viewing and they work well. But it must be said that this really should be the last in the series - continuing on where this one stops really wouldn't make much sense.7 out of 10 ear shattering horns"
48,Shrek Forever After,8,24 July 2010,Splendid as usual,"This animation movie is not better nor worse than the best ones of its kind. But it's splendid indeed in its 3 D version. The images and visual effects are gorgeous, the puppet characters magnificent in their expressions almost human and Shrek himself maintains vivid the idea that unlike the clichés according to which only beautiful is good, ugly can also be good and even an ogre can be virtuous. The story is worth what it's worth being almost a mere pretext of the image show. In this movie the good Shreck becomes tired of domestic life and does the mistake of asking a mischievous sorcerer to put him back for one day in his past life of typical ogre. He pays a high price for this mistake and endangers his way of living which was happy after all, according to the principle that we only value what we have after losing it. We spend more two hours of very pleasant feelings and sensations watching this movie."
49,Shrek Forever After,7,23 July 2010,not as bad as u think,shriek forever after shriek the final chapter whatever the hell you want to call is out in cinemas and its time to review it right here right now .o and its in 3d .firstly the plot is about shriek who wants to feel like a real ogre when were scared of him and wanted him dead i know weird right.anyway shriek signs with Rumpelstiltskin i know try saying that with a straight face . he signs a deal with him and guess what it backfires on him so unpredictable right. OK the 3d was it good no way its horrible nothing pops out at you just pretty colors. seriously there's really trend of 3d movies coming out saw 7 jackass 3 step up 3 tron legacy seriously it needs to stop . sorry about wrong this website wont leave me say it right Jesus Christ i am angry
50,Shrek Forever After,6,15 July 2010,The second best one... so far.,"In a nutshell, better than the second and third movies, but not as good as the first.It wasn't nearly as funny as I expected. At first I figured this was due to a fairly empty auditorium (you know how infectious laughter can be). Then I began wondering if perhaps I was just becoming too old and long in the tooth for that particular brand of humour. Finally it dawned on me that much of my own amusement was diluted by the fact that I'd seen most of the funny bits already... on the movie trailers.Shrek 4 is yet another victim of the trailer curse, which definitely seems to ruin comedies more than any other movie type. As per usual, the two trailers I'd seen before finally catching the movie, seemed determined to show all of the laugh-out-loud moments.Have you ever noticed that comedies such as Knocked Up and The Hangover are so much more successful and talked about simply because the trailers show far less (in Knocked Up's case, they used just one scene).Anyway, Shrek 4 was entertaining enough despite the afore mentioned issue. I did laugh out loud a couple of times as did most others in the cinema. The story is fun and quite clever. The voice acting is top notch as always and the animation is as fantastic as you'd expect.So if by some miracle you can avoid the movie trailers then I expect you'll enjoy this movie more than I did. Otherwise, watching this fun bit of animation isn't a bad way to spend an afternoon :)"
51,Shrek Forever After,5,1 July 2010,"Oh Shrek, what happened","I loved the first Shrek. It was utter genius. And the second was an instant classic, too. After seeing commercials for the third, I knew it would suck, but it was a bit better than I thought it would be. And the same thing pretty much happened here.Many of the jokes fall flat, and the good ones are VERY over used. There are a few decent jokes sneaked in there, I may have chuckled once or twice, and it is undoubtedly better that the third, but unless your very bored, or really want to complete the series, you may want to skip this one.If it makes any difference to you, I had a very difficult time deciding between 4 and 5 stars, but decided to be nice."
52,Shrek Forever After,7,1 January 2014,"Far from being a failure, but Far, Far Away from being great","The Shrek series seemingly comes to its conclusion in this movie, and this is probably for the best; the series really lost its touch with the third movie, and sadly this movie, despite being okay, just can't recapture the magic and hilarity of the first two Shreks.The plot is simple: Shrek is fed up with fatherhood and his life as he is no longer taken seriously as an ogre, so he sells a day of his life to Rumpelstiltskin so he can live one day of being a feared ogre again. Unfortunately, Rumpelstiltskin took the day Shrek was born away, meaning Shrek never existed. He's in a race against time to find a way out of this mess or he'll disappear forever.The plot seemed to me to move by really fast, and I don't necessarily mean that as a positive; for instance, Shrek gets in with the ogre resistance rather quickly, giving no time for any of the other ogres to really be developed. This also doesn't leave much room for the alternate timeline Shrek is in to be explored; we see characters like Gingy and Pinocchio but they don't contribute much aside from a couple of joke scenes.The Pied Piper shows up at one point, but after his one scene he's never mentioned again. I was rather disappointed he wasn't used in the final battle.The biggest problem this movie has is the comedy: it's just not as funny as the first two. Yes, it's leagues better than the third, but that's not saying much. There are a few laughs to be had, but they aren't as consistent.Overall, this is a harmless and forgettable outing for the grumpy green giant. Though Shrek probably deserved a better sendoff than this, it's still okay for what it is. I'd say check it out if it's on TV, but otherwise you can just skip this and watch the first two and Puss in Boots instead."
53,Shrek Forever After,10,11 March 2013,Excellent!,Title Shrek forever after the final chapter. Setting In a little town. Plot Shrek and Fiona had a fight. But when went wrong Shrek did not know what to do. So Shrek tried to make things right again. Shrek found a way to get things right the massage was a true love kiss will break the spell. Shrek met a man called Rumpelstiltskin who offered him a deal for three days only. My favourite part My favourite part was when the pied piper made the ogres dance. Recommendation You should watch this movie because its funny. Because its funny when the ogres danced. I. Age 7 This movie review was submitted as part of a class project where we learnt about writing book reviews and movie reviews. We hope it is useful for you.
54,Shrek Forever After,10,15 January 2013,totally funny,"When you get to the fourth film in a franchise -- especially an animated franchise -- it's amazing enough that the series hasn't wound up in direct-to-DVD territory by now. But for such a film, like Shrek Forever After for example, to actually be sorta/kinda decent... well, what more can a parent who has to sit through the thing on a Saturday afternoon hope for? Make no mistake: That's what Shrek 4 is primarily designed to be, one last cash-in on the popular character by DreamWorks that is less art than it is commerce, a milking of a concept that serves as a cold reminder that the studio's critically praised How to Train Your Dragon is the exception, not the rule, for the house that Jeffrey Katzenberg built.This latest adventure is a spin on an age-old concept, one we've seen in everything from Star Trek to Buffy to It's a Wonderful Life. When the titular green ogre (voiced once again by Mike Myers, in what may be his last viable gig) becomes frustrated by his new domesticated life of changing diapers and being henpecked by his wife, he stumbles into a deal with Rumpelstiltskin (Walt Dohrn), the trickster of legend who, well, tricks Shrek into wishing himself into non-existence."
55,Shrek Forever After,5,20 December 2011,"Please, make this the last one","Considering the quick deterioration the Shrek franchise went through in it first three installments, the most incredible thing about Shrek Forever After is that it isn't any worse than Shrek the Third. In some aspects, actually, it's slightly better. That's not saying much though. Like the previous movie, Shrek Forever After is stale, repeats old jokes and basically, doesn't justify its own existence. Unlike the second and third movies, this one doesn't introduce any new characters that are in the least big interesting or funny. Rumpelstiltskin (they're really reaching for fairy-tale characters) is a dull and unimpressive lead villain, a disappointment in the series that produced excellent villains in Prince Charming and Lord Farquaad.Shrek Forever After is, in fact, the least funny of all four Shrek movies. The story is somewhat better than the previous entry, though, and the one thing that the movie does well is present a satisfying and conclusive ending to the series. As long as it's indeed the last one, it's as respectable a farewell as we could have expected from this rustic, once great franchise... oh, hold on, is the Donkey movie in production yet?"
56,Shrek Forever After,,7 August 2011,A Pitiful Finish to a Great Trilogy,"Rumpelstiltskin tricks a mid-life crisis burdened Shrek into allowing himself to be erased from existence and cast in a dark alternate timeline where Rumpel rules supreme.This is the film that killed the series, rather than having it end on a high note with part three. Shrek is now a bored, middle-aged father and husband... everyone loves him... it could end here, but instead they use a ""alternative reality"" story. Why? Just a bad idea.What is more bothersome is how this one seems to ignore the past films. Since Rumpelstiltskin and the Pied Piper both appeared in previous films, their characters should look the same, but they do not. At all. And Rumpel is voiced differently. When you lose continuity, you lose me as an audience member. (This is also the only one of the four without Prince Charming, but I think that is forgivable.) In short, not as funny, inventive, or sincere as the other three... and there is a gaping plot hole that I just feel they did nothing to rectify. (Namely, is a true love not a true love all the time?) Kids might not notice how poor this film is if they are so young they just like seeing ogres move around... but the film is so humorless that anyone over ten will be turned off by this one."
57,Shrek Forever After,5,6 June 2011,Falls flat and feels halfhearted,"The original Shrek animated film really seemed to offer a lot of promise for a potential franchise. It was a kids movie that was funny for both kids and adults, was way more clever than expected, and even had mild cursing that was both humorous and relevant. It was an animated film with a solid story that was entertaining for all ages and had that secret ingredient of heart to bring it all together. Unfortunately, the franchise seemed to slide further and further downhill from there. Shrek 2 was slightly amusing, but there weren't many laugh out loud moments. It was disappointing enough to make me skip Shrek the Third altogether. Which brings us to Shrek Forever After, the last Shrek film which serves more as a coup de grâce and that final nail in the coffin rather than a satisfying conclusion to what was once a promising franchise.The subtle humor used in the Shrek films has always been the high point for me, but the sequels seemed to use that humor less and less as the franchise went on. There are a few good uses of it in Shrek Forever After like Rumpelstiltskin's goose Fifi slowly ducking out of frame, the Queen locking the door to their carriage once they enter Rumpelstiltskin's sketchy neighborhood, and a fat Puss in Boots slowly sliding down his cat toy. But the sequels tend to be less about that kind of humor that reeled Shrek fans in to begin with and more about being cute or goofy while its execution feels underdeveloped or half-assed in the long run.Shrek Forever After begins shortly before the first film takes place right before Shrek rescues Princess Fiona and meets Donkey. It's a little strange because Shrek Forever After could probably serve as a reboot of sorts since it changes the events of the first film albeit briefly. While the very fabric of the Shrek universe is shaken to its core, it doesn't really feel like finality. Events in the film wrap up in a way that is satisfying, but it tends to feel like just another sequel rather than proper closure.The absolute highlight of the film is the montage of Shrek scaring all of the villagers after he signs the contract with Rumpelstiltskin. It's simple yet funny in its execution. It's probably the best rounded out segment of the film. Gingy tends to be pretty awesome in this one, too.While the film looks its best on Blu-ray, the animation seemed like it was a level down in comparison to films like How to Train Your Dragon and Despicable Me. It's like Shrek animation isn't as smooth or fluid or something. Facial expressions do tend to shine in Shrek films though. Those are usually better and say more than half of the things that come out of the character's mouths these days. Donkey's hair was really detailed, as well. All of its matted and tangled glory takes a front seat on Blu-ray.Shrek Forever After does have glimpses of hilarity and solidarity, but mostly comes off as halfhearted. The sequels could never really put together the same formula that made the first film so entertaining. Although mildly cute, slightly entertaining, and rather profitable, Shrek Forever After will more than likely help you understand why the franchise ended rather than reminisce about Shrek's previous adventures."
58,Shrek Forever After,,19 January 2011,"I was prepared to be bored, but this one is actually pretty good.","This movie borrows greatly from two other fables, the James Stewart movie ""It's a Wonderful World"", where he finds out what the world would be like if he never had been born, and the old Rumplestiltskin fable.Mike Myers is of course back as the voice of Shrek. After some glimpses back at what happened in the earlier Shrek movies, we see him encounter a new, strange little man, Rumplestiltskin, who makes him a deal that seems too good to be true. Shrek had just had a difficult day, with a crowd, a party, his triplets, and his wife, Fiona, and just wished his life could be the way it used to be. Rumplestiltskin would grant this request, give him a whole day of peace, in exchange for just one day of Shrek's life. Contract signed, Shrek gave up the day he was born, which means he had never been born, and the world he knew became much worse for it.A much ""darker"" story, but as it unfolds becomes quite interesting.Eddie Murphy is back as the talking Donkey, Cameron Diaz is back as Princess Fiona, and Antonio Banderas is back as Puss in Boots. The marvelous new character is Walt Dohrn as Rumpelstiltskin.SPOILERS: When Shrek starts to investigate this new world of his he comes upon a band of Ogres where he is now the small one, and to his surprise their leader is Fiona. But Fiona doesn't know him, and the only way the spell can be broken is if he kisses his ""true love"" before daybreak. When he finally convinces Fiona to kiss him, nothing happens, because she has not yet come to love him. Then in a battle with Rumplestiltskin Shrek sacrifices himself for the good of all the other Ogres, Fiona falls in love with him, kisses him at the very last second, restoring the world they once knew, with Rumplestiltskin done for."
59,Shrek Forever After,7,18 January 2011,"Decent: not as good as the first two, but better than the third film","The first Shrek was funny and original, and one of my favourites of its year. The first sequel was just as delightful and as charming, and while the third film wasn't as bad as I thought it would be it did suffer from being too tired and contrived. Shrek Forever After is an improvement on Shrek the Third while lacking the charm, heart and magic that was there clearly in the first two.Thankfully, the story is not as contrived as it was in the third film. I loved the idea and it did start off well, the ""what would life be like if Shrek had never existed?"" reminded me of one of my all-time favourites, It's a Wonderful Life. However, in the middle act it did have its predictable parts. The pace sags a bit too in the middle act particularly when there are parts that don't have as much humour as I would have liked. Also, while the animation was very good on the whole, I did feel that Rumplestiltskin's facial expressions were occasionally overdone and forced.Criticisms aside, the animation is very good, very colourful and lively with some nice backgrounds. The soundtrack is also great, while the jokes are fresher and wittier than the last one, Donkey getting the best of them. The characters are still likable, the pace is in general snappy and the writing is amusing. The voice acting is also top notch, not only from Mike Myers and Cameron Diaz who are rock-solid but especially from Eddie Murphy who seamlessly comes very close to stealing the film while Antonio Banderas makes a welcome return as Puss.Overall, not a classic but an improvement and an entertaining film. 7/10 Bethany Cox"
60,Shrek Forever After,8,25 December 2010,Shrek stills rocks !,"I took me a little long to finally watch this great film , and now I just don't understand why people badmouthed this movie. It's so fine , so emotional ! Shrek has undergone through a lot of changes as the years passed , and now he's a little bored with his middle class life ... Genius script , perfect animation , a little dark (for good !) , very existentialist , amazing soundtrack , and this parallel universe touch aways works for me ! I only hope it's not the real end for the green monster saga .. The new characters are also captivating , and the cast as usual has made a very fine work . Shrek is intelligent life on animation planet , no doubt about it. And if that's really the final part , I hope the producers strike again in the future with something as original and refreshing as this lovely saga has been . Shrek FOREVER !!"
61,Shrek Forever After,8,21 December 2010,Shrek is back,"If I ask 10 people the question "" Are you a fan of Shrek??"" , 9 would eagerly reply ""YES"". Shrek has become one of the most ugliest yet interesting animation characters in recent times, loved by many which again and again proved by the box office numbers. If I rate the 4 movies of Shrek up to now Shrek 1&2 holds the first two positions and 4 will be in 3rd place. Shrek the 3rd was not quite up to where we wanted it to be. However the final installment ""Shrek forever and after"" has something's good about it.""Shrek forever after"" takes the story further ahead. Shrek being a father of 3 ogre kids and slowly drifting in to a monotonous life while loosing time for all his earlier favorite life style. Ultimately he reaches his boiling point and start to think that if nothing ever happened the way it did he must have being better off. At this moment the evil deal-maker Rumpelstiltskin steps in and strikes a deal with Shrek. Shrek accepting his deal without knowing the risks get trapped in the past while Rumpelstiltskin wins the land far far away and turns it in to his empire with his evil Witch army.Out of all the characters in this edition for me Rumpelstiltskin is a wonder. From his concept to the animation and voice is wonderful. A pure bred evil in a small sized package! Not to mention the soundtrack of this movie is also quite the thing like in all other Shrek movies. And this time it includes hits like Hello from Lionel Richie , Top of the world from Carpenters and I'm a believer by Weezer. And the stunning animation quality just like always will keep you at the edge of your seat from the very beginning.Don't think you have to real think that hard decide if to watch this or not. The obvious decision is YES."
62,Shrek Forever After,5,11 December 2010,Shrek Forever After: The Final Chapter,"The first two computer animated films were great, the third film was fun but not as good, and this final film in the story is an improvement on the predecessor, also being the only one in 3D. Basically the film starts with the past where the Queen Lillian (Dame Julie Andrews) and King Harold (John Cleese) almost signed a deal with Rumplestitlskin (Walt Dohrn) before they found out about Shrek (Mike Myers) rescuing Princess Fiona (Cameron Diaz). Forward to the present, Shrek is getting tired of the same repetitive life he is having with his wife and three ogre triplets, Donkey (Eddie Murphy), Puss in Boots (Antonio Banderas) and all the fairytale friends hanging round doesn't help his stress level either. It is at the birthday party of the three babies that lets out his big roar of frustration, and storms off to get some peace, and that is when he meets Rumplestiltskin. He offers Shrek the chance to become the former ogre he used to be for one day, feared and lonely, using a day from his past he wouldn't have any memory of, and he signs the deal. So Shrek has some fun scaring people, but then he gets captured by witches, working for Rumplestiltskin, and he realises that Donkey doesn't recognise him because the day he was born hasn't happened, and also that his life will end when the one day deal is up. So when they escape, Shrek does eventually convince Donkey to help him get back to the normal world, and they have the contract folded in a certain way to reveal how. They determine that Shrek needs to find Fiona and share true love's first kiss once again, and they only find her beneath the ground, with many other ogres who have formed a resistance. Fiona, also not knowing Shrek, reveals that no-one rescued her, she just escaped the castle herself, and she is still cursed, and the only way she will be convinced to love Shrek once again is to charm her all over again. Hearing that Rumplestiltskin will offer any wish to whoever brings Shrek in, he hands himself in, and demands that he grant his wish to have all ogres released, of course Fiona isn't. Donkey, the fattened Puss in Boots and the ogre resistance go to the rescue, and they thwart Rumplestiltskin's plan, and when it looks like Shrek is disappearing from existence, Fiona, having fallen for him again, kisses him. In the end, everything goes back to normal, Shrek realises how much his friends and family mean to him, and everyone does indeed live happily ever after. Also starring Jon Hamm as Brogan, Glee's Jane Lynch as Gretched, Craig Robinson as Cookie, Larry King as Doris the Ugly Stepsister, Kathy Griffin as Dancing Witch and Mary Kay Place as Guard Witch. The voices are still good, although Rumplestiltskin could have been someone we actually know, the computer animation is still good quality, and the It's a Wonderful Life style storyline is much better than the previous, all in all, a fun final animated fantasy comedy adventure. Worth watching!"
63,Shrek Forever After,8,10 December 2010,Mindless Entertainment!,I actually liked this movie better than I thought it would be. I really enjoyed the first three so I didn't know what to expect with the fourth one. U think this movie is the weakest one of the series but I still enjoyed it very much. I even though the trailer for this looked lame.Shrek is getting annoyed about how is family life is. He wishes for one day he can be a real ogre again. He meets the Rumpelstiltskin and he grants Shrek's wish. However all the creatures he knows don't exist anymore and he has 24 hours to set everything right.Well we all know what to expect from the voice actors. Eddie Murphy as Donkey still gave me quite a few laughs.This movie is perfect on the way it ended the series. It's by means not even close to perfect but it was still enjoyable. I rate this film 8/10.
64,Shrek Forever After,,28 September 2010,Tired of the same old jokes,"This film is about Shrek the ogre missing his old days when he was an ogre that people feared. He signs a magical contract with grave consequences, and he had to rectify his mistake.The beginning of ""Shrek Forever After"" was not so promising, as the scenes were filled with the same jokes over and over again. And the jokes, which consists of mostly belching and other annoying things, were not even that funny. After the unpromising start, the film remains dull and unfunny. The plot is thin, even considering that I know I am not watching an Oscar worthy film. The jokes and novelties are wearing thin, and they should have stopped at ""Shrek the Third""."
65,Shrek Forever After,5,16 July 2010,'My angry wig'...........,"Shrek is back and this time he's three dimensional, just another gimmick to get the crowds in to a film that may not do well due to other competition.Shrek is living the perfect life, he has Fiona, family and his friends, but soon becomes aware that life has become very repetitive and boring. After an argument, he meets with Rumpelstiltskin and makes a deal so he can be an ogre for a day.Unbeknown to him, the day from his past that he wanted to lose, was the day he was born, so he has no family, no friends and no wife. He has until the end of the day, to snatch a kiss from his true love, but Fiona is different now and it will take a lot for him to convince her....During the first ten minutes, we see Shrek become increasingly aware of how boring his life has become, he looks bored, and one can only assume that Myers had the same look on his face whilst doing the voice over.Even though this film is purely about Shreks quest to get back everything, he seems to be playing second fiddle again to other characters, and it gets apparent when it becomes boring whenever Shrek is Alone on screen without a sidekick (which is a scary notion when you become of the titular character).The story just makes Shrek seem selfish and ignorant, and there were times in the movie when i hoped he would fail his mission.Rumpelstiltskin is very annoying too, he looks and acts like a reject from the X factor who thinks he could win.on the plus side, Donkey and Puss-in-boots are fantastic and provide the few laughs the film has too offer.It's a shame that this supposedly final film is just as bad as the third entry.And the final love in during the credits showing parts from the last three movies is stolen from Lethal weapon 4.I bet Mel would be straight on the phone to complain."
66,Shrek Forever After,10,24 May 2010,The best of the Shrek sequels.,"Everyone has different taste when it comes to movies, but myself being a fan of Shrek since the first one, I think the newest chapter is the best sequel of all. I honestly did not think very much of it at first when I saw the previews and other reviews. I always like when a movie turns out better than you expected. The newest chapter finds Shrek getting bored with his married life, so he turns to Rumplestilsken to give him what he wants. One day to be the ogre he used to be when people were afraid of him. One day of not knowing the life he does in the present like being married and feeling smothered by everyone around him. But the evil Rumple has Shrek sign a contract with a trick clause that will change Shrek's life for the worse. In his new life no one knows who he is.Not Fiona, donkey or even puss in boots. The only way to break the curse is to make Fiona fall in love with him again and make everything go back to the way it was.The final Shrek has moments of action and humor like the first three movies, but I think the story is the best of the sequels. It of course makes you realize in life to love what you have. You may not always be happy with the way things are but at least you have friends and family around you who love you for who you are. You don't have to be a kid to enjoy it. I think adults will like it as well. And as far as the summer season goes with it's new batch of movies, you can't go wrong with Shrek. It is definitely a good start."
67,Shrek Forever After,1,22 May 2010,Shrek Forever After's Racist Comment,"Using the derogatory word ""cracker"" in a G-Rated movie that is meant for the whole family to watch is unacceptable. I am appalled and saddened that DreamWorks Animation would allow this racist name calling. To think it was suppose to be a ""joke"". Do you think using insulting words about someone's race is funny? Do you think this is appropriate for our children? If so, then DreamWorks Animation should change its target audience and movie rating because it has no business entertaining our children. Our country has come too far with easing racial issues to use it as a punch-line. Or maybe because it was making fun of Caucasians, it was considered okay. We all know that if the N-word was used that this movie would not have been produced. However, this is not about the double standards our country has about racism, but about the mere fact that a slang word was used to make fun of someone's race. The public deserves an apologize. It deserves an apologize from DreamWorks Animation, Jeffrey Kalzenberg (CEO), Mike Mitchell (Director), Josh Klausner (Writer), Darren Lemke (Writer), and the cast. Each and everyone of these individuals mentioned above had an opportunity to stand up for what was right and say that this is unacceptable. To make matters worse this racist word was used in a kid's movie. Maybe for the company's sake the public will forgive you for this poor lack of judgment, however, this is the last movie my family and I watch that is produced by DreamWorks Animation."
